player1,player2,time_stamp,time_to_score,who_serves,who_scores,player_skill1,player_skill2,game_date,game_id,player1_id,player2_id
5,5,279.304140656578,29.8865388703661,1,2,2,2,2020-06-14,10,Quirin,Otto
5,6,313.047617744076,33.7434770874974,0,2,2,2,2020-06-14,10,Quirin,Otto
5,7,335.887298942448,22.839681198372,0,2,2,2,2020-06-14,10,Quirin,Otto
6,7,385.695787291155,49.8084883487069,0,1,2,2,2020-06-14,10,Quirin,Otto
7,7,430.7269178322,45.0311305410449,0,1,2,2,2020-06-14,10,Quirin,Otto
7,8,454.499631879596,23.772714047396,0,2,2,2,2020-06-14,10,Quirin,Otto
8,8,485.978654778641,31.4790228990456,1,1,2,2,2020-06-14,10,Quirin,Otto
8,9,517.141526126877,31.1628713482356,1,2,2,2,2020-06-14,10,Quirin,Otto
8,10,562.399325662912,45.257799536035,1,2,2,2,2020-06-14,10,Quirin,Otto
8,11,598.052100758923,35.6527750960109,1,2,2,2,2020-06-14,10,Quirin,Otto
8,12,632.678308190834,34.6262074319119,1,2,2,2,2020-06-14,10,Quirin,Otto
8,13,645.619527484418,12.9412192935838,0,2,2,2,2020-06-14,10,Quirin,Otto
8,14,664.846982035423,19.2274545510046,0,2,2,2,2020-06-14,10,Quirin,Otto
8,15,681.916714591629,17.0697325562062,0,2,2,2,2020-06-14,10,Quirin,Otto
9,15,693.856151072846,11.9394364812166,0,1,2,2,2020-06-14,10,Quirin,Otto
9,16,726.176696920116,32.3205458472703,0,2,2,2,2020-06-14,10,Quirin,Otto
9,17,749.540882099419,23.3641851793027,1,2,2,2,2020-06-14,10,Quirin,Otto
9,18,781.970342959601,32.4294608601827,1,2,2,2,2020-06-14,10,Quirin,Otto
9,19,826.758630922376,44.7882879627744,1,2,2,2,2020-06-14,10,Quirin,Otto
10,19,845.306331392024,18.5477004696484,1,1,2,2,2020-06-14,10,Quirin,Otto
10,20,864.811658387993,19.5053269959688,1,2,2,2,2020-06-14,10,Quirin,Otto
10,21,867.409846647219,2.598188259226,0,2,2,2,2020-06-14,10,Quirin,Otto
1,0,61.4333829369596,61.4333829369596,1,1,3,2,2021-02-15,11,Karo,Otto
2,0,92.1033030116828,30.6699200747232,1,1,3,2,2021-02-15,11,Karo,Otto
3,0,114.158865985544,22.0555629738608,1,1,3,2,2021-02-15,11,Karo,Otto
3,1,135.685043660963,21.5261776754193,1,2,3,2,2021-02-15,11,Karo,Otto
4,1,154.775968573044,19.0909249120815,1,1,3,2,2021-02-15,11,Karo,Otto
5,1,186.721637425537,31.9456688524924,0,1,3,2,2021-02-15,11,Karo,Otto
5,2,203.480101233568,16.7584638080316,0,2,3,2,2021-02-15,11,Karo,Otto
5,3,234.82636918278,31.3462679492117,0,2,3,2,2021-02-15,11,Karo,Otto
6,3,259.500887603033,24.6745184202531,0,1,3,2,2021-02-15,11,Karo,Otto
7,3,286.645132085854,27.1442444828211,0,1,3,2,2021-02-15,11,Karo,Otto
8,3,295.942304567622,9.29717248176803,1,1,3,2,2021-02-15,11,Karo,Otto
8,4,333.388812963479,37.4465083958563,1,2,3,2,2021-02-15,11,Karo,Otto
8,5,349.531830553978,16.1430175904991,1,2,3,2,2021-02-15,11,Karo,Otto
9,5,374.027290679589,24.495460125611,1,1,3,2,2021-02-15,11,Karo,Otto
10,5,397.439218451061,23.4119277714724,1,1,3,2,2021-02-15,11,Karo,Otto
11,5,426.460827815753,29.0216093646918,0,1,3,2,2021-02-15,11,Karo,Otto
12,5,452.788868499575,26.3280406838221,0,1,3,2,2021-02-15,11,Karo,Otto
12,6,485.171557822195,32.3826893226201,0,2,3,2,2021-02-15,11,Karo,Otto
12,7,519.278806874176,34.1072490519811,0,2,3,2,2021-02-15,11,Karo,Otto
13,7,534.73911227527,15.4603054010938,0,1,3,2,2021-02-15,11,Karo,Otto
13,8,559.151165314358,24.4120530390883,1,2,3,2,2021-02-15,11,Karo,Otto
14,8,584.340860031226,25.1896947168681,1,1,3,2,2021-02-15,11,Karo,Otto
15,8,610.902527855192,26.5616678239651,1,1,3,2,2021-02-15,11,Karo,Otto
16,8,631.798903061876,20.8963752066848,1,1,3,2,2021-02-15,11,Karo,Otto
16,9,650.821144124033,19.0222410621565,1,2,3,2,2021-02-15,11,Karo,Otto
16,10,663.266595209124,12.4454510850907,0,2,3,2,2021-02-15,11,Karo,Otto
17,10,700.972956613538,37.7063614044147,0,1,3,2,2021-02-15,11,Karo,Otto
18,10,717.11711222336,16.1441556098222,0,1,3,2,2021-02-15,11,Karo,Otto
19,10,750.001515105618,32.8844028822577,0,1,3,2,2021-02-15,11,Karo,Otto
20,10,787.324227422565,37.3227123169471,0,1,3,2,2021-02-15,11,Karo,Otto
20,11,802.218717656445,14.89449023388,1,2,3,2,2021-02-15,11,Karo,Otto
21,11,826.088202408212,23.8694847517666,1,1,3,2,2021-02-15,11,Karo,Otto
1,0,12.4669115197298,12.4669115197298,0,1,3,3,2020-05-05,12,Karo,Luis
2,0,32.2374946525726,19.7705831328428,0,1,3,3,2020-05-05,12,Karo,Luis
2,1,51.5716350688327,19.3341404162601,0,2,3,3,2020-05-05,12,Karo,Luis
3,1,77.8887121745527,26.31707710572,0,1,3,3,2020-05-05,12,Karo,Luis
3,2,107.463332042254,29.574619867701,0,2,3,3,2020-05-05,12,Karo,Luis
4,2,159.12115123594,51.6578191936859,1,1,3,3,2020-05-05,12,Karo,Luis
4,3,184.753920710719,25.63276947478,1,2,3,3,2020-05-05,12,Karo,Luis
5,3,200.820445247914,16.0665245371945,1,1,3,3,2020-05-05,12,Karo,Luis
6,3,231.969973246674,31.1495279987602,1,1,3,3,2020-05-05,12,Karo,Luis
6,4,250.481906838639,18.5119335919644,1,2,3,3,2020-05-05,12,Karo,Luis
6,5,288.029168598003,37.5472617593649,0,2,3,3,2020-05-05,12,Karo,Luis
6,6,320.916166436853,32.8869978388499,0,2,3,3,2020-05-05,12,Karo,Luis
6,7,345.500052505739,24.5838860688862,0,2,3,3,2020-05-05,12,Karo,Luis
7,7,372.633374438341,27.1333219326016,0,1,3,3,2020-05-05,12,Karo,Luis
7,8,387.851365027459,15.2179905891177,0,2,3,3,2020-05-05,12,Karo,Luis
8,8,411.633699583991,23.7823345565325,1,1,3,3,2020-05-05,12,Karo,Luis
8,9,447.211608812672,35.5779092286807,1,2,3,3,2020-05-05,12,Karo,Luis
9,9,465.556746192361,18.345137379689,1,1,3,3,2020-05-05,12,Karo,Luis
10,9,495.93617856842,30.3794323760591,1,1,3,3,2020-05-05,12,Karo,Luis
11,9,529.896184123665,33.9600055552447,1,1,3,3,2020-05-05,12,Karo,Luis
11,10,558.044878399197,28.148694275532,0,2,3,3,2020-05-05,12,Karo,Luis
12,10,607.110324245614,49.0654458464172,0,1,3,3,2020-05-05,12,Karo,Luis
12,11,644.73753694617,37.627212700556,0,2,3,3,2020-05-05,12,Karo,Luis
13,11,663.052602722606,18.3150657764355,0,1,3,3,2020-05-05,12,Karo,Luis
13,12,674.866531375245,11.8139286526396,0,2,3,3,2020-05-05,12,Karo,Luis
14,12,686.9434285934,12.0768972181549,1,1,3,3,2020-05-05,12,Karo,Luis
14,13,745.72671237973,58.7832837863301,1,2,3,3,2020-05-05,12,Karo,Luis
15,13,761.113709670571,15.3869972908406,1,1,3,3,2020-05-05,12,Karo,Luis
15,14,796.163942302383,35.0502326318124,1,2,3,3,2020-05-05,12,Karo,Luis
15,15,833.851922731694,37.6879804293107,1,2,3,3,2020-05-05,12,Karo,Luis
15,16,838.821432038615,4.96950930692149,0,2,3,3,2020-05-05,12,Karo,Luis
15,17,855.656665151573,16.8352331129578,0,2,3,3,2020-05-05,12,Karo,Luis
15,18,879.562704708504,23.9060395569311,0,2,3,3,2020-05-05,12,Karo,Luis
15,19,915.395527699455,35.8328229909513,0,2,3,3,2020-05-05,12,Karo,Luis
16,19,944.639367637007,29.2438399375514,0,1,3,3,2020-05-05,12,Karo,Luis
17,19,964.844879682584,20.2055120455772,1,1,3,3,2020-05-05,12,Karo,Luis
17,20,987.605825426386,22.760945743802,1,2,3,3,2020-05-05,12,Karo,Luis
18,20,1008.76462892686,21.1588035004701,1,1,3,3,2020-05-05,12,Karo,Luis
19,20,1040.54702448935,31.7823955624927,1,1,3,3,2020-05-05,12,Karo,Luis
19,21,1075.12474455153,34.5777200621822,1,2,3,3,2020-05-05,12,Karo,Luis
0,1,18.6746504113535,18.6746504113535,1,2,1,3,2020-11-04,13,Chris,Karo
0,2,54.7619312538238,36.0872808424703,1,2,1,3,2020-11-04,13,Chris,Karo
1,2,71.8435631242693,17.0816318704455,1,1,1,3,2020-11-04,13,Chris,Karo
2,2,99.3742236134121,27.5306604891427,1,1,1,3,2020-11-04,13,Chris,Karo
3,2,138.003157092476,38.6289334790644,1,1,1,3,2020-11-04,13,Chris,Karo
4,2,152.012239943816,14.0090828513395,0,1,1,3,2020-11-04,13,Chris,Karo
5,2,184.330147981194,32.3179080373782,0,1,1,3,2020-11-04,13,Chris,Karo
6,2,202.389282738115,18.0591347569213,0,1,1,3,2020-11-04,13,Chris,Karo
7,2,222.951013469664,20.5617307315488,0,1,1,3,2020-11-04,13,Chris,Karo
8,2,235.468749351914,12.5177358822495,0,1,1,3,2020-11-04,13,Chris,Karo
9,2,254.17416488135,18.7054155294359,1,1,1,3,2020-11-04,13,Chris,Karo
9,3,278.934503635622,24.760338754272,1,2,1,3,2020-11-04,13,Chris,Karo
9,4,299.777692026309,20.8431883906876,1,2,1,3,2020-11-04,13,Chris,Karo
10,4,320.573428177779,20.7957361514701,1,1,1,3,2020-11-04,13,Chris,Karo
11,4,345.672679264,25.0992510862205,1,1,1,3,2020-11-04,13,Chris,Karo
11,5,359.687337851106,14.0146585871066,0,2,1,3,2020-11-04,13,Chris,Karo
11,6,389.812834522798,30.1254966716918,0,2,1,3,2020-11-04,13,Chris,Karo
12,6,410.793777888735,20.9809433659371,0,1,1,3,2020-11-04,13,Chris,Karo
13,6,425.63766067292,14.843882784185,0,1,1,3,2020-11-04,13,Chris,Karo
14,6,441.887462571098,16.2498018981776,0,1,1,3,2020-11-04,13,Chris,Karo
15,6,474.179352841832,32.2918902707343,1,1,1,3,2020-11-04,13,Chris,Karo
15,7,495.486241822171,21.3068889803389,1,2,1,3,2020-11-04,13,Chris,Karo
16,7,501.352812538317,5.86657071614616,1,1,1,3,2020-11-04,13,Chris,Karo
17,7,524.452090229269,23.099277690952,1,1,1,3,2020-11-04,13,Chris,Karo
18,7,536.132693371005,11.6806031417355,1,1,1,3,2020-11-04,13,Chris,Karo
18,8,565.994231637928,29.8615382669229,0,2,1,3,2020-11-04,13,Chris,Karo
19,8,591.369082536293,25.3748508983657,0,1,1,3,2020-11-04,13,Chris,Karo
19,9,622.927441985362,31.5583594490689,0,2,1,3,2020-11-04,13,Chris,Karo
19,10,641.694454023744,18.7670120383822,0,2,1,3,2020-11-04,13,Chris,Karo
19,11,670.830819572888,29.1363655491433,0,2,1,3,2020-11-04,13,Chris,Karo
20,11,693.117872492038,22.2870529191505,1,1,1,3,2020-11-04,13,Chris,Karo
21,11,720.614864083546,27.4969915915075,1,1,1,3,2020-11-04,13,Chris,Karo
1,0,22.7845205913057,22.7845205913057,0,1,3,1,2020-08-12,14,Luis,Chris
1,1,54.8207836608414,32.0362630695357,0,2,3,1,2020-08-12,14,Luis,Chris
2,1,76.9129702197916,22.0921865589502,0,1,3,1,2020-08-12,14,Luis,Chris
3,1,102.367701487741,25.4547312679498,0,1,3,1,2020-08-12,14,Luis,Chris
4,1,127.777287228611,25.4095857408698,0,1,3,1,2020-08-12,14,Luis,Chris
4,2,150.507459812013,22.7301725834014,1,2,3,1,2020-08-12,14,Luis,Chris
5,2,187.660838374905,37.1533785628923,1,1,3,1,2020-08-12,14,Luis,Chris
5,3,216.269814821605,28.6089764467002,1,2,3,1,2020-08-12,14,Luis,Chris
5,4,251.822856027528,35.5530412059229,1,2,3,1,2020-08-12,14,Luis,Chris
6,4,275.778192152907,23.9553361253791,1,1,3,1,2020-08-12,14,Luis,Chris
7,4,286.488898067286,10.7107059143793,0,1,3,1,2020-08-12,14,Luis,Chris
8,4,299.78880858561,13.2999105183236,0,1,3,1,2020-08-12,14,Luis,Chris
8,5,334.054478148436,34.2656695628257,0,2,3,1,2020-08-12,14,Luis,Chris
8,6,363.247141054452,29.192662906016,0,2,3,1,2020-08-12,14,Luis,Chris
8,7,400.612256391818,37.3651153373667,0,2,3,1,2020-08-12,14,Luis,Chris
8,8,443.656218218264,43.0439618264462,1,2,3,1,2020-08-12,14,Luis,Chris
8,9,482.066172741719,38.4099545234544,1,2,3,1,2020-08-12,14,Luis,Chris
8,10,488.481968521162,6.41579577944277,1,2,3,1,2020-08-12,14,Luis,Chris
8,11,501.911127878253,13.4291593570911,1,2,3,1,2020-08-12,14,Luis,Chris
8,12,525.637351477004,23.7262235987511,1,2,3,1,2020-08-12,14,Luis,Chris
8,13,552.559011527978,26.9216600509738,0,2,3,1,2020-08-12,14,Luis,Chris
9,13,592.424056604861,39.8650450768831,0,1,3,1,2020-08-12,14,Luis,Chris
10,13,636.57492073769,44.1508641328289,0,1,3,1,2020-08-12,14,Luis,Chris
11,13,674.724641192275,38.1497204545858,0,1,3,1,2020-08-12,14,Luis,Chris
12,13,695.226604830389,20.5019636381132,0,1,3,1,2020-08-12,14,Luis,Chris
12,14,722.963665200029,27.7370603696402,1,2,3,1,2020-08-12,14,Luis,Chris
12,15,748.409263527451,25.4455983274218,1,2,3,1,2020-08-12,14,Luis,Chris
12,16,785.313740754693,36.9044772272423,1,2,3,1,2020-08-12,14,Luis,Chris
13,16,809.181574621091,23.8678338663983,1,1,3,1,2020-08-12,14,Luis,Chris
13,17,819.302927932826,10.1213533117351,1,2,3,1,2020-08-12,14,Luis,Chris
14,17,841.044603531035,21.7416755982084,0,1,3,1,2020-08-12,14,Luis,Chris
14,18,871.140638556254,30.0960350252198,0,2,3,1,2020-08-12,14,Luis,Chris
14,19,902.746645104051,31.6060065477966,0,2,3,1,2020-08-12,14,Luis,Chris
14,20,928.475236137967,25.7285910339163,0,2,3,1,2020-08-12,14,Luis,Chris
14,21,962.965904743972,34.4906686060043,0,2,3,1,2020-08-12,14,Luis,Chris
1,0,34.518704197476,34.518704197476,1,1,1,3,2021-02-01,15,Chris,Luis
2,0,51.5272859031485,17.0085817056726,1,1,1,3,2021-02-01,15,Chris,Luis
3,0,87.8123233540835,36.285037450935,1,1,1,3,2021-02-01,15,Chris,Luis
4,0,112.339818952526,24.527495598442,1,1,1,3,2021-02-01,15,Chris,Luis
5,0,150.4879642666,38.1481453140745,1,1,1,3,2021-02-01,15,Chris,Luis
5,1,175.744654891554,25.2566906249537,0,2,1,3,2021-02-01,15,Chris,Luis
6,1,200.330611151104,24.5859562595498,0,1,1,3,2021-02-01,15,Chris,Luis
7,1,212.700508085585,12.3698969344813,0,1,1,3,2021-02-01,15,Chris,Luis
8,1,227.554323713304,14.8538156277191,0,1,1,3,2021-02-01,15,Chris,Luis
8,2,252.536161718811,24.9818380055069,0,2,1,3,2021-02-01,15,Chris,Luis
9,2,266.866070954502,14.3299092356911,1,1,1,3,2021-02-01,15,Chris,Luis
10,2,296.715393273255,29.8493223187532,1,1,1,3,2021-02-01,15,Chris,Luis
11,2,330.225081594288,33.5096883210334,1,1,1,3,2021-02-01,15,Chris,Luis
11,3,348.04281320229,17.8177316080013,1,2,1,3,2021-02-01,15,Chris,Luis
12,3,367.219688647176,19.1768754448858,1,1,1,3,2021-02-01,15,Chris,Luis
13,3,378.884578405677,11.6648897585014,0,1,1,3,2021-02-01,15,Chris,Luis
14,3,396.946071601547,18.0614931958696,0,1,1,3,2021-02-01,15,Chris,Luis
14,4,426.859996233025,29.9139246314783,0,2,1,3,2021-02-01,15,Chris,Luis
15,4,446.124534632898,19.2645383998727,0,1,1,3,2021-02-01,15,Chris,Luis
16,4,478.760364546579,32.6358299136809,0,1,1,3,2021-02-01,15,Chris,Luis
17,4,489.776185063785,11.0158205172064,1,1,1,3,2021-02-01,15,Chris,Luis
17,5,514.172607447792,24.3964223840068,1,2,1,3,2021-02-01,15,Chris,Luis
17,6,541.352878357986,27.1802709101949,1,2,1,3,2021-02-01,15,Chris,Luis
18,6,567.843170941233,26.4902925832463,1,1,1,3,2021-02-01,15,Chris,Luis
19,6,587.207080521472,19.363909580239,1,1,1,3,2021-02-01,15,Chris,Luis
19,7,608.560230552407,21.3531500309353,0,2,1,3,2021-02-01,15,Chris,Luis
20,7,631.492863684242,22.9326331318353,0,1,1,3,2021-02-01,15,Chris,Luis
21,7,666.953772711249,35.4609090270065,0,1,1,3,2021-02-01,15,Chris,Luis
1,0,30.5266378585482,30.5266378585482,0,1,2,1,2020-09-09,16,Otto,Jonny
2,0,69.0045212500045,38.4778833914563,0,1,2,1,2020-09-09,16,Otto,Jonny
3,0,90.4438146859434,21.4392934359389,0,1,2,1,2020-09-09,16,Otto,Jonny
3,1,123.175789783537,32.7319750975935,0,2,2,1,2020-09-09,16,Otto,Jonny
4,1,133.005629906011,9.82984012247398,0,1,2,1,2020-09-09,16,Otto,Jonny
5,1,152.960485661661,19.9548557556506,1,1,2,1,2020-09-09,16,Otto,Jonny
5,2,177.685568708045,24.7250830463836,1,2,2,1,2020-09-09,16,Otto,Jonny
5,3,191.562702897878,13.8771341898332,1,2,2,1,2020-09-09,16,Otto,Jonny
6,3,199.938463620685,8.37576072280704,1,1,2,1,2020-09-09,16,Otto,Jonny
7,3,228.934805676964,28.9963420562787,1,1,2,1,2020-09-09,16,Otto,Jonny
7,4,248.76186858071,19.8270629037463,0,2,2,1,2020-09-09,16,Otto,Jonny
8,4,275.063547132054,26.3016785513439,0,1,2,1,2020-09-09,16,Otto,Jonny
9,4,303.835175885156,28.7716287531019,0,1,2,1,2020-09-09,16,Otto,Jonny
9,5,314.536398706769,10.701222821613,0,2,2,1,2020-09-09,16,Otto,Jonny
9,6,334.977751358037,20.4413526512678,0,2,2,1,2020-09-09,16,Otto,Jonny
9,7,353.653246222419,18.6754948643827,1,2,2,1,2020-09-09,16,Otto,Jonny
9,8,371.468676485985,17.8154302635658,1,2,2,1,2020-09-09,16,Otto,Jonny
9,9,410.933359623034,39.4646831370489,1,2,2,1,2020-09-09,16,Otto,Jonny
10,9,431.459418287414,20.52605866438,1,1,2,1,2020-09-09,16,Otto,Jonny
10,10,465.743609313689,34.2841910262752,1,2,2,1,2020-09-09,16,Otto,Jonny
10,11,479.397188899283,13.6535795855936,0,2,2,1,2020-09-09,16,Otto,Jonny
11,11,516.393096489025,36.9959075897416,0,1,2,1,2020-09-09,16,Otto,Jonny
12,11,531.813409577456,15.4203130884309,0,1,2,1,2020-09-09,16,Otto,Jonny
12,12,565.573516587677,33.7601070102217,0,2,2,1,2020-09-09,16,Otto,Jonny
13,12,580.532315861411,14.9587992737332,0,1,2,1,2020-09-09,16,Otto,Jonny
13,13,598.749475581447,18.2171597200363,1,2,2,1,2020-09-09,16,Otto,Jonny
13,14,622.054694089187,23.3052185077404,1,2,2,1,2020-09-09,16,Otto,Jonny
13,15,659.999316316673,37.9446222274856,1,2,2,1,2020-09-09,16,Otto,Jonny
13,16,688.876004282055,28.8766879653824,1,2,2,1,2020-09-09,16,Otto,Jonny
13,17,701.908988749842,13.0329844677869,1,2,2,1,2020-09-09,16,Otto,Jonny
14,17,743.018384084396,41.1093953345537,0,1,2,1,2020-09-09,16,Otto,Jonny
15,17,786.36766314696,43.3492790625639,0,1,2,1,2020-09-09,16,Otto,Jonny
16,17,807.844819998117,21.4771568511575,0,1,2,1,2020-09-09,16,Otto,Jonny
16,18,830.936445631335,23.091625633218,0,2,2,1,2020-09-09,16,Otto,Jonny
17,18,863.852734047849,32.9162884165139,0,1,2,1,2020-09-09,16,Otto,Jonny
18,18,900.913537452287,37.0608034044382,1,1,2,1,2020-09-09,16,Otto,Jonny
19,18,940.625904019927,39.7123665676401,1,1,2,1,2020-09-09,16,Otto,Jonny
19,19,974.198208044163,33.5723040242359,1,2,2,1,2020-09-09,16,Otto,Jonny
19,20,1012.95297726424,38.7547692200766,1,2,2,1,2020-09-09,16,Otto,Jonny
20,20,1022.38060707466,9.42762981042404,1,1,2,1,2020-09-09,16,Otto,Jonny
20,21,1042.31414596188,19.9335388872114,0,2,2,1,2020-09-09,16,Otto,Jonny
0,1,35.3027609431702,35.3027609431702,1,2,3,1,2020-05-17,17,Luis,Jonny
0,2,70.8269697765698,35.5242088333996,1,2,3,1,2020-05-17,17,Luis,Jonny
1,2,86.5284167635668,15.701446986997,1,1,3,1,2020-05-17,17,Luis,Jonny
1,3,105.664955954294,19.1365391907275,1,2,3,1,2020-05-17,17,Luis,Jonny
1,4,116.961011891441,11.2960559371467,1,2,3,1,2020-05-17,17,Luis,Jonny
1,5,136.800749901678,19.8397380102367,0,2,3,1,2020-05-17,17,Luis,Jonny
1,6,166.018954138344,29.2182042366661,0,2,3,1,2020-05-17,17,Luis,Jonny
1,7,186.972887891394,20.9539337530499,0,2,3,1,2020-05-17,17,Luis,Jonny
1,8,212.238020683665,25.2651327922717,0,2,3,1,2020-05-17,17,Luis,Jonny
2,8,232.879849795304,20.641829111639,0,1,3,1,2020-05-17,17,Luis,Jonny
3,8,262.612962418208,29.7331126229031,1,1,3,1,2020-05-17,17,Luis,Jonny
3,9,290.62940750559,28.0164450873822,1,2,3,1,2020-05-17,17,Luis,Jonny
4,9,310.005747327636,19.3763398220467,1,1,3,1,2020-05-17,17,Luis,Jonny
4,10,344.770706873521,34.7649595458843,1,2,3,1,2020-05-17,17,Luis,Jonny
4,11,374.202037692037,29.4313308185164,1,2,3,1,2020-05-17,17,Luis,Jonny
4,12,393.890002747719,19.6879650556817,0,2,3,1,2020-05-17,17,Luis,Jonny
5,12,415.725697095179,21.8356943474602,0,1,3,1,2020-05-17,17,Luis,Jonny
5,13,443.733811386166,28.0081142909869,0,2,3,1,2020-05-17,17,Luis,Jonny
5,14,480.900406107764,37.1665947215985,0,2,3,1,2020-05-17,17,Luis,Jonny
6,14,503.265719988381,22.3653138806161,0,1,3,1,2020-05-17,17,Luis,Jonny
7,14,515.263401470239,11.9976814818583,1,1,3,1,2020-05-17,17,Luis,Jonny
7,15,534.585277855798,19.3218763855587,1,2,3,1,2020-05-17,17,Luis,Jonny
7,16,551.300997725889,16.7157198700916,1,2,3,1,2020-05-17,17,Luis,Jonny
7,17,573.724670871538,22.4236731456491,1,2,3,1,2020-05-17,17,Luis,Jonny
8,17,588.466876144443,14.7422052729049,1,1,3,1,2020-05-17,17,Luis,Jonny
9,17,598.391470096255,9.92459395181198,0,1,3,1,2020-05-17,17,Luis,Jonny
9,18,626.476850479775,28.0853803835204,0,2,3,1,2020-05-17,17,Luis,Jonny
10,18,658.658637515283,32.1817870355071,0,1,3,1,2020-05-17,17,Luis,Jonny
10,19,681.806515617064,23.147878101781,0,2,3,1,2020-05-17,17,Luis,Jonny
10,20,706.308391353903,24.501875736839,0,2,3,1,2020-05-17,17,Luis,Jonny
11,20,731.953515360392,25.6451240064899,1,1,3,1,2020-05-17,17,Luis,Jonny
11,21,746.128034676946,14.1745193165532,1,2,3,1,2020-05-17,17,Luis,Jonny
1,0,37.3351477679119,37.3351477679119,0,1,2,3,2021-03-14,18,Otto,Karo
1,1,57.2739758600761,19.9388280921642,0,2,2,3,2021-03-14,18,Otto,Karo
1,2,78.8531972125131,21.579221352437,0,2,2,3,2021-03-14,18,Otto,Karo
1,3,100.6615084176,21.8083112050873,0,2,2,3,2021-03-14,18,Otto,Karo
2,3,125.614495915849,24.9529874982488,0,1,2,3,2021-03-14,18,Otto,Karo
3,3,145.149789965716,19.5352940498664,1,1,2,3,2021-03-14,18,Otto,Karo
4,3,191.852404642504,46.7026146767886,1,1,2,3,2021-03-14,18,Otto,Karo
5,3,220.561463224723,28.7090585822189,1,1,2,3,2021-03-14,18,Otto,Karo
6,3,259.637430805448,39.0759675807247,1,1,2,3,2021-03-14,18,Otto,Karo
6,4,281.468981770509,21.8315509650614,1,2,2,3,2021-03-14,18,Otto,Karo
6,5,292.243417257763,10.774435487254,0,2,2,3,2021-03-14,18,Otto,Karo
6,6,334.893878884564,42.6504616268005,0,2,2,3,2021-03-14,18,Otto,Karo
7,6,370.265688757585,35.371809873021,0,1,2,3,2021-03-14,18,Otto,Karo
7,7,396.264454156096,25.9987653985114,0,2,2,3,2021-03-14,18,Otto,Karo
8,7,433.62182587793,37.3573717218336,0,1,2,3,2021-03-14,18,Otto,Karo
9,7,455.030152751775,21.4083268738457,1,1,2,3,2021-03-14,18,Otto,Karo
9,8,485.456891693727,30.4267389419512,1,2,2,3,2021-03-14,18,Otto,Karo
9,9,512.630359134285,27.1734674405589,1,2,2,3,2021-03-14,18,Otto,Karo
9,10,531.186080590928,18.5557214566431,1,2,2,3,2021-03-14,18,Otto,Karo
9,11,549.29390728361,18.1078266926811,1,2,2,3,2021-03-14,18,Otto,Karo
9,12,578.215432171724,28.9215248881148,0,2,2,3,2021-03-14,18,Otto,Karo
9,13,585.95160572909,7.73617355736514,0,2,2,3,2021-03-14,18,Otto,Karo
9,14,608.762942461674,22.8113367325844,0,2,2,3,2021-03-14,18,Otto,Karo
9,15,631.326884416903,22.5639419552289,0,2,2,3,2021-03-14,18,Otto,Karo
9,16,644.737301266015,13.4104168491115,0,2,2,3,2021-03-14,18,Otto,Karo
9,17,674.101680575575,29.3643793095608,1,2,2,3,2021-03-14,18,Otto,Karo
9,18,690.379537516354,16.2778569407789,1,2,2,3,2021-03-14,18,Otto,Karo
10,18,703.702732818056,13.3231953017022,1,1,2,3,2021-03-14,18,Otto,Karo
11,18,730.292425920631,26.5896931025747,1,1,2,3,2021-03-14,18,Otto,Karo
12,18,765.881447785954,35.5890218653225,1,1,2,3,2021-03-14,18,Otto,Karo
12,19,814.961510411824,49.0800626258704,0,2,2,3,2021-03-14,18,Otto,Karo
13,19,833.748512217666,18.787001805842,0,1,2,3,2021-03-14,18,Otto,Karo
14,19,861.210177257909,27.4616650402427,0,1,2,3,2021-03-14,18,Otto,Karo
15,19,877.993704469822,16.7835272119135,0,1,2,3,2021-03-14,18,Otto,Karo
16,19,911.751754877556,33.7580504077342,0,1,2,3,2021-03-14,18,Otto,Karo
16,20,934.146817964462,22.3950630869052,1,2,2,3,2021-03-14,18,Otto,Karo
16,21,968.02527213978,33.8784541753181,1,2,2,3,2021-03-14,18,Otto,Karo
1,0,26.3798350045902,26.3798350045902,0,1,2,3,2020-11-06,19,Otto,Luis
1,1,69.4734663750189,43.0936313704287,0,2,2,3,2020-11-06,19,Otto,Luis
2,1,96.1586627246275,26.6851963496086,0,1,2,3,2020-11-06,19,Otto,Luis
3,1,117.399494194782,21.2408314701546,0,1,2,3,2020-11-06,19,Otto,Luis
3,2,125.827560404219,8.42806620943677,0,2,2,3,2020-11-06,19,Otto,Luis
4,2,144.708071964325,18.8805115601063,1,1,2,3,2020-11-06,19,Otto,Luis
5,2,172.271641432833,27.5635694685077,1,1,2,3,2020-11-06,19,Otto,Luis
5,3,181.69846695012,9.4268255172875,1,2,2,3,2020-11-06,19,Otto,Luis
5,4,238.391548042094,56.6930810919735,1,2,2,3,2020-11-06,19,Otto,Luis
5,5,270.813394831372,32.4218467892786,1,2,2,3,2020-11-06,19,Otto,Luis
6,5,314.867185560144,44.0537907287718,0,1,2,3,2020-11-06,19,Otto,Luis
6,6,336.151019666482,21.2838341063376,0,2,2,3,2020-11-06,19,Otto,Luis
6,7,370.113750958644,33.9627312921621,0,2,2,3,2020-11-06,19,Otto,Luis
7,7,385.746210775887,15.632459817243,0,1,2,3,2020-11-06,19,Otto,Luis
8,7,416.489873574106,30.7436627982194,0,1,2,3,2020-11-06,19,Otto,Luis
